id,title,description,image_link,link,product_type,brand,price,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition,visibility,default_product,variant
73732_805348,"Calca Preta Estampada Onças Tecido | Forever 21","Calca Preta Estampada Onças Tecido | Forever 21",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/calca-preta-estampada-oncas-tecido-forever-21/,"Roupas","Brechó Fashion Carioca",59.9BRL,in stock,73732_805348,http://brechofashioncarioca.com.br/cart/?add-to-cart=805348,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,59.9BRL,new,published,,
73729_805342,"Bermuda Alfaiataria Amarela (Cintura Alta) | Zara","Bermuda Alfaiataria Amarela (Cintura Alta) | Zara",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/bermuda-alfaiataria-amarela-cintura-alta-zara/,"Roupas","Brechó Fashion Carioca",69.9BRL,in stock,73729_805342,http://brechofashioncarioca.com.br/cart/?add-to-cart=805342,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,69.9BRL,new,published,,
73715_805313,"Saia Preta Sublimada (Tachas Douradas) | LeeLoo","Saia Preta Sublimada (Tachas Douradas) | LeeLoo",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/saia-preta-sublimada-tachas-douradas-leeloo/,"Roupas","Brechó Fashion Carioca",69.9BRL,in stock,73715_805313,http://brechofashioncarioca.com.br/cart/?add-to-cart=805313,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,69.9BRL,new,published,,
73737_805311,"Maxi Blazer Nude | Shoulder","Maxi Blazer Nude | Shoulder",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/maxi-blazer-nude-shoulder/,"Roupas","Brechó Fashion Carioca",120BRL,in stock,73737_805311,http://brechofashioncarioca.com.br/cart/?add-to-cart=805311,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,120BRL,new,published,,
73735_805307,"Buti Preta Forrada (Detalhe Fivela) | Aldo","Buti Preta Forrada (Detalhe Fivela) | Aldo",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/buti-preta-forrada-detalhe-fivela-aldo/,"Roupas","Brechó Fashion Carioca",150BRL,in stock,73735_805307,http://brechofashioncarioca.com.br/cart/?add-to-cart=805307,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,150BRL,new,published,,
73665_805253,"Vestido Manga Longa Vinho Estampada Tribais | Atterraggio","Vestido Manga Longa Vinho Estampada Tribais | Atterraggio",http://brechofashioncarioca.com.br/wp-content/uploads/2019/11/73665.jpeg,http://brechofashioncarioca.com.br/product/vestido-manga-longa-vinho-estampada-tribais-atterraggio/,"Roupas, Vestidos","Brechó Fashion Carioca",59.9BRL,in stock,73665_805253,http://brechofashioncarioca.com.br/cart/?add-to-cart=805253,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,59.9BRL,new,published,,
73664_805251,"Vestido Manga Longa Preto (Cintura Bordado Ouro) | Zara","Vestido Manga Longa Preto (Cintura Bordado Ouro) | Zara",http://brechofashioncarioca.com.br/wp-content/uploads/2019/11/73664.jpeg,http://brechofashioncarioca.com.br/product/vestido-manga-longa-preto-cintura-bordado-ouro-zara/,"Roupas, Vestidos","Brechó Fashion Carioca",89.9BRL,in stock,73664_805251,http://brechofashioncarioca.com.br/cart/?add-to-cart=805251,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,89.9BRL,new,published,,
73660_805243,"Top Preto (Estampada Atletas) | One Shape","Top Preto (Estampada Atletas) | One Shape",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/top-preto-estampada-atletas-one-shape/,"Roupas","Brechó Fashion Carioca",19.9BRL,in stock,73660_805243,http://brechofashioncarioca.com.br/cart/?add-to-cart=805243,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,19.9BRL,new,published,,
73653_805229,"Macacão Pantacourt Marinho | Olu Olu","Macacão Pantacourt Marinho | Olu Olu",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/macacao-pantacourt-marinho-olu-olu/,"Roupas","Brechó Fashion Carioca",79.9BRL,in stock,73653_805229,http://brechofashioncarioca.com.br/cart/?add-to-cart=805229,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,79.9BRL,new,published,,
73647_805217,"Camisa Manga Longa Off White (Gola Renda) | Peepou","Camisa Manga Longa Off White (Gola Renda) | Peepou",http://brechofashioncarioca.com.br/wp-content/uploads/2019/11/73647.jpeg,http://brechofashioncarioca.com.br/product/camisa-manga-longa-off-white-gola-renda-peepou/,"Blusas / Camisas, Roupas","Brechó Fashion Carioca",69.9BRL,in stock,73647_805217,http://brechofashioncarioca.com.br/cart/?add-to-cart=805217,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,69.9BRL,new,published,,
73646_805215,"Camisa Manga Longa Lilás Listrada | Le Lis Blanc","Camisa Manga Longa Lilás Listrada | Le Lis Blanc",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/camisa-manga-longa-lilas-listrada-le-lis-blanc/,"Roupas","Brechó Fashion Carioca",79.9BRL,in stock,73646_805215,http://brechofashioncarioca.com.br/cart/?add-to-cart=805215,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,79.9BRL,new,published,,
73645_805213,"Camisa Manga Longa Listrada Azul / Branca | Elle Et Lui","Camisa Manga Longa Listrada Azul / Branca | Elle Et Lui",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/camisa-manga-longa-listrada-azul-branca-elle-et-lui/,"Roupas","Brechó Fashion Carioca",59.9BRL,in stock,73645_805213,http://brechofashioncarioca.com.br/cart/?add-to-cart=805213,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,59.9BRL,new,published,,
73644_805211,"Camisa Manga Longa Xadrez Azul | Elle Et Lui","Camisa Manga Longa Xadrez Azul | Elle Et Lui",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/camisa-manga-longa-xadrez-azul-elle-et-lui/,"Roupas","Brechó Fashion Carioca",59.9BRL,in stock,73644_805211,http://brechofashioncarioca.com.br/cart/?add-to-cart=805211,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,59.9BRL,new,published,,
73641_805205,"Conjuntounto (Short/Cropped) Gelo Tecido | Olu Olu","Conjuntounto (Short/Cropped) Gelo Tecido | Olu Olu",http://brechofashioncarioca.com.br/wp-content/uploads/2019/11/73641.jpeg,http://brechofashioncarioca.com.br/product/conjuntounto-short-cropped-gelo-tecido-olu-olu/,"Roupas","Brechó Fashion Carioca",69.9BRL,in stock,73641_805205,http://brechofashioncarioca.com.br/cart/?add-to-cart=805205,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,69.9BRL,new,published,,
73640_805203,"Vestido Longo (Estampada Mar/Verde) Acetinado | Nines","Vestido Longo (Estampada Mar/Verde) Acetinado | Nines",http://brechofashioncarioca.com.br/wp-content/uploads/2019/11/73640.jpeg,http://brechofashioncarioca.com.br/product/vestido-longo-estampada-mar-verde-acetinado-nines/,"Praia","Brechó Fashion Carioca",79.9BRL,in stock,73640_805203,http://brechofashioncarioca.com.br/cart/?add-to-cart=805203,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,79.9BRL,new,published,,
73638_805199,"Calça Skinny Jeans Com Lavagem Rasgada | Zara","Calça Skinny Jeans Com Lavagem Rasgada | Zara",http://brechofashioncarioca.com.br/wp-content/uploads/2019/11/73638.jpeg,http://brechofashioncarioca.com.br/product/calca-skinny-jeans-com-lavagem-rasgada-zara/,"Roupas, Calças","Brechó Fashion Carioca",79.9BRL,in stock,73638_805199,http://brechofashioncarioca.com.br/cart/?add-to-cart=805199,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,79.9BRL,new,published,,
73634_805191,"Blusa Polo Listrada Vinho/Chumbo | Elle Et Lui","Blusa Polo Listrada Vinho/Chumbo | Elle Et Lui",http://brechofashioncarioca.com.br/wp-content/uploads/2019/11/73634.jpeg,http://brechofashioncarioca.com.br/product/blusa-polo-listrada-vinho-chumbo-elle-et-lui/,"Blusas / Camisas, Roupas","Brechó Fashion Carioca",49.9BRL,in stock,73634_805191,http://brechofashioncarioca.com.br/cart/?add-to-cart=805191,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,49.9BRL,new,published,,
73633_805189,"Blusa Polo Pink Malha | Tommy Hilfiger","Blusa Polo Pink Malha | Tommy Hilfiger",http://brechofashioncarioca.com.br/wp-content/uploads/2019/11/73633.jpeg,http://brechofashioncarioca.com.br/product/blusa-polo-pink-malha-tommy-hilfiger/,"Blusas / Camisas, Roupas","Brechó Fashion Carioca",59.9BRL,in stock,73633_805189,http://brechofashioncarioca.com.br/cart/?add-to-cart=805189,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,59.9BRL,new,published,,
73632_805187,"Blusa Polo Roxa Malha | Tommy Hilfiger","Blusa Polo Roxa Malha | Tommy Hilfiger",http://brechofashioncarioca.com.br/wp-content/uploads/2019/11/73632.jpeg,http://brechofashioncarioca.com.br/product/blusa-polo-roxa-malha-tommy-hilfiger/,"Blusas / Camisas, Roupas","Brechó Fashion Carioca",59.9BRL,in stock,73632_805187,http://brechofashioncarioca.com.br/cart/?add-to-cart=805187,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,59.9BRL,new,published,,
73631_805185,"Blusa Polo Cinza Listras | Tommy Hilfiger","Blusa Polo Cinza Listras | Tommy Hilfiger",http://brechofashioncarioca.com.br/wp-content/uploads/2019/11/73631.jpeg,http://brechofashioncarioca.com.br/product/blusa-polo-cinza-listras-tommy-hilfiger/,"Blusas / Camisas, Roupas","Brechó Fashion Carioca",69.9BRL,in stock,73631_805185,http://brechofashioncarioca.com.br/cart/?add-to-cart=805185,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,69.9BRL,new,published,,
73630_805183,"Blusa Polo Lilás Malha | Tommy Hilfiger","Blusa Polo Lilás Malha | Tommy Hilfiger",http://brechofashioncarioca.com.br/wp-content/uploads/2019/11/73630.jpeg,http://brechofashioncarioca.com.br/product/blusa-polo-lilas-malha-tommy-hilfiger/,"Blusas / Camisas, Roupas","Brechó Fashion Carioca",59.9BRL,in stock,73630_805183,http://brechofashioncarioca.com.br/cart/?add-to-cart=805183,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,59.9BRL,new,published,,
73627_805177,"Blusa Polo Vermelha (Gola Listras) | Elle Et Lui","Blusa Polo Vermelha (Gola Listras) | Elle Et Lui",http://brechofashioncarioca.com.br/wp-content/uploads/2019/11/73627.jpeg,http://brechofashioncarioca.com.br/product/blusa-polo-vermelha-gola-listras-elle-et-lui/,"Blusas / Camisas, Roupas","Brechó Fashion Carioca",39.9BRL,in stock,73627_805177,http://brechofashioncarioca.com.br/cart/?add-to-cart=805177,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,39.9BRL,new,published,,
73626_805175,"Sandalia Onça | Sara Araújo","Sandalia Onça | Sara Araújo",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/sandalia-onca-sara-araujo/,"Roupas","Brechó Fashion Carioca",69.9BRL,in stock,73626_805175,http://brechofashioncarioca.com.br/cart/?add-to-cart=805175,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,69.9BRL,new,published,,
73624_805171,"Sandalia Preta Trama (Couro) | City Shoes","Sandalia Preta Trama (Couro) | City Shoes",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/sandalia-preta-trama-couro-city-shoes/,"Roupas","Brechó Fashion Carioca",69.9BRL,in stock,73624_805171,http://brechofashioncarioca.com.br/cart/?add-to-cart=805171,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,69.9BRL,new,published,,
71047_805052,"Bolsa Chumbo/Ouro 2 alças | Kate Spade","Bolsa Chumbo/Ouro 2 alças | Kate Spade",http://brechofashioncarioca.com.br/wp-content/uploads/2019/11/IMG-20191118-WA0027.jpg,http://brechofashioncarioca.com.br/product/bolsa-chumbo-ouro-2-alcas-kate-spade/,"Bolsas, OUTLET","Brechó Fashion Carioca",599.9BRL,in stock,71047_805052,http://brechofashioncarioca.com.br/cart/?add-to-cart=805052,"http://brechofashioncarioca.com.br/wp-content/uploads/2019/11/IMG-20191118-WA0023.jpg,http://brechofashioncarioca.com.br/wp-content/uploads/2019/11/IMG-20191118-WA0025.jpg,http://brechofashioncarioca.com.br/wp-content/uploads/2019/11/IMG-20191118-WA0024.jpg,http://brechofashioncarioca.com.br/wp-content/uploads/2019/11/IMG-20191118-WA0029.jpg,http://brechofashioncarioca.com.br/wp-content/uploads/2019/11/IMG-20191118-WA0028.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,539.91BRL,new,published,,
68430_804746,"Blusa Bolsinho | Farm","Blusa Bolsinho | Farm",http://brechofashioncarioca.com.br/wp-content/uploads/2019/11/68430.jpeg,http://brechofashioncarioca.com.br/product/blusa-bolsinho-farm/,"Blusas / Camisas, Roupas, OUTLET","Brechó Fashion Carioca",44.9BRL,in stock,68430_804746,http://brechofashioncarioca.com.br/cart/?add-to-cart=804746,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,39.9BRL,new,published,,
73604_804649,"Sandalia Turquesa Camurça | Schutz","Sandalia Turquesa Camurça | Schutz",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/sandalia-turquesa-camurca-schutz/,"Roupas","Brechó Fashion Carioca",99.9BRL,in stock,73604_804649,http://brechofashioncarioca.com.br/cart/?add-to-cart=804649,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,99.9BRL,new,published,,
73601_804643,"Sandalia Rasteira Rosa Cintilante | Ferni","Sandalia Rasteira Rosa Cintilante | Ferni",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/sandalia-rasteira-rosa-cintilante-ferni/,"Roupas","Brechó Fashion Carioca",44.9BRL,in stock,73601_804643,http://brechofashioncarioca.com.br/cart/?add-to-cart=804643,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,44.9BRL,new,published,,
73590_804633,"Saia Midi Preta | H&M","Saia Midi Preta | H&M",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/saia-midi-preta-hm/,"Roupas","Brechó Fashion Carioca",59.9BRL,in stock,73590_804633,http://brechofashioncarioca.com.br/cart/?add-to-cart=804633,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,59.9BRL,new,published,,
73589_804631,"Calca Flare Beterraba Couro | Animale","Calca Flare Beterraba Couro | Animale",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/calca-flare-beterraba-couro-animale/,"Roupas","Brechó Fashion Carioca",599.9BRL,in stock,73589_804631,http://brechofashioncarioca.com.br/cart/?add-to-cart=804631,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,599.9BRL,new,published,,
73586_804625,"Vestido Longo TQCaia Verde Agua (Bojo) | Ágatha","Vestido Longo TQCaia Verde Agua (Bojo) | Ágatha",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/vestido-longo-tqcaia-verde-agua-bojo-agatha/,"Roupas","Brechó Fashion Carioca",89.9BRL,in stock,73586_804625,http://brechofashioncarioca.com.br/cart/?add-to-cart=804625,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,89.9BRL,new,published,,
73578_804609,"Vestido TQ Caia Off White /Vies Preto | Show Me","Vestido TQ Caia Off White /Vies Preto | Show Me",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/vestido-tq-caia-off-white-vies-preto-show-me/,"Roupas","Brechó Fashion Carioca",59.9BRL,in stock,73578_804609,http://brechofashioncarioca.com.br/cart/?add-to-cart=804609,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,59.9BRL,new,published,,
73577_804607,"Camisa Manga Longa Preta (Dec Costas) | TVZ","Camisa Manga Longa Preta (Dec Costas) | TVZ",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/camisa-manga-longa-preta-dec-costas-tvz/,"Roupas","Brechó Fashion Carioca",69.9BRL,in stock,73577_804607,http://brechofashioncarioca.com.br/cart/?add-to-cart=804607,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,69.9BRL,new,published,,
73598_804605,"Sandalia Ana Bela Bege (Salto Corda) | Arezzo","Sandalia Ana Bela Bege (Salto Corda) | Arezzo",http://brechofashioncarioca.com.br/wp-content/uploads/2019/11/73598-2-01.jpg,http://brechofashioncarioca.com.br/product/sandalia-ana-bela-bege-salto-corda-arezzo/,"Calçados","Brechó Fashion Carioca",79.9BRL,in stock,73598_804605,http://brechofashioncarioca.com.br/cart/?add-to-cart=804605,"http://brechofashioncarioca.com.br/wp-content/uploads/2019/11/73598-01.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,79.9BRL,new,published,,
73596_804601,"Blusa Manga Longa Marinho Flores | Siberian","Blusa Manga Longa Marinho Flores | Siberian",http://brechofashioncarioca.com.br/wp-content/uploads/2019/11/73596.jpeg,http://brechofashioncarioca.com.br/product/blusa-manga-longa-marinho-flores-siberian/,"Blusas / Camisas, Roupas","Brechó Fashion Carioca",29.9BRL,in stock,73596_804601,http://brechofashioncarioca.com.br/cart/?add-to-cart=804601,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,29.9BRL,new,published,,
73594_804597,"Vestido (Saída) Amarelo Franzido | BoBô","Vestido (Saída) Amarelo Franzido | BoBô",http://brechofashioncarioca.com.br/wp-content/uploads/2019/11/73594.jpeg,http://brechofashioncarioca.com.br/product/vestido-saida-amarelo-franzido-bobo/,"Roupas, Vestidos","Brechó Fashion Carioca",69.9BRL,in stock,73594_804597,http://brechofashioncarioca.com.br/cart/?add-to-cart=804597,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,69.9BRL,new,published,,
73621_804591,"Conjuntounto (Coleção Drica / Top Poá) | Vivi Biquinis","Conjuntounto (Coleção Drica / Top Poá) | Vivi Biquinis",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/conjuntounto-colecao-drica-top-poa-vivi-biquinis/,"Roupas","Brechó Fashion Carioca",74.9BRL,in stock,73621_804591,http://brechofashioncarioca.com.br/cart/?add-to-cart=804591,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,74.9BRL,new,published,,
73619_804587,"Conjuntounto (Coleção Drica Poá) Fixo | Vivi Biquinis","Conjuntounto (Coleção Drica Poá) Fixo | Vivi Biquinis",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/conjuntounto-colecao-drica-poa-fixo-vivi-biquinis/,"Roupas","Brechó Fashion Carioca",74.9BRL,in stock,73619_804587,http://brechofashioncarioca.com.br/cart/?add-to-cart=804587,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,74.9BRL,new,published,,
73616_804581,"Conjuntounto (Empina Bumbum Barra) | Vivi Biquinis","Conjuntounto (Empina Bumbum Barra) | Vivi Biquinis",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/conjuntounto-empina-bumbum-barra-vivi-biquinis/,"Roupas","Brechó Fashion Carioca",74.9BRL,in stock,73616_804581,http://brechofashioncarioca.com.br/cart/?add-to-cart=804581,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,74.9BRL,new,published,,
73615_804579,"Conjuntounto (Coleção Priscila) | Vivi Biquinis","Conjuntounto (Coleção Priscila) | Vivi Biquinis",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/conjuntounto-colecao-priscila-vivi-biquinis/,"Roupas","Brechó Fashion Carioca",74.9BRL,in stock,73615_804579,http://brechofashioncarioca.com.br/cart/?add-to-cart=804579,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,74.9BRL,new,published,,
73614_804577,"Conjuntounto (Coleção Rafaela ) Estampado | Vivi Biquinis","Conjuntounto (Coleção Rafaela ) Estampado | Vivi Biquinis",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/conjuntounto-colecao-rafaela-estampado-vivi-biquinis/,"Roupas","Brechó Fashion Carioca",74.9BRL,in stock,73614_804577,http://brechofashioncarioca.com.br/cart/?add-to-cart=804577,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,74.9BRL,new,published,,
73613_804575,"Conjuntounto (Coleção Rafaela) Liso | Vivi Biquinis","Conjuntounto (Coleção Rafaela) Liso | Vivi Biquinis",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/conjuntounto-colecao-rafaela-liso-vivi-biquinis/,"Roupas","Brechó Fashion Carioca",74.9BRL,in stock,73613_804575,http://brechofashioncarioca.com.br/cart/?add-to-cart=804575,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,74.9BRL,new,published,,
73612_804573,"Maiô (Coleção Flavia Neon) | Vivi Biquinis","Maiô (Coleção Flavia Neon) | Vivi Biquinis",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/maio-colecao-flavia-neon-vivi-biquinis/,"Roupas","Brechó Fashion Carioca",89.9BRL,in stock,73612_804573,http://brechofashioncarioca.com.br/cart/?add-to-cart=804573,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,89.9BRL,new,published,,
73611_804571,"Maiô (Colecão Coração) | Vivi Biquinis","Maiô (Colecão Coração) | Vivi Biquinis",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/maio-colecao-coracao-vivi-biquinis/,"Roupas","Brechó Fashion Carioca",89.9BRL,in stock,73611_804571,http://brechofashioncarioca.com.br/cart/?add-to-cart=804571,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,89.9BRL,new,published,,
73610_804569,"Maiô ( Coleção Glaucia) Com Bojo | Vivi Biquinis","Maiô ( Coleção Glaucia) Com Bojo | Vivi Biquinis",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/maio-colecao-glaucia-com-bojo-vivi-biquinis/,"Roupas","Brechó Fashion Carioca",89.9BRL,in stock,73610_804569,http://brechofashioncarioca.com.br/cart/?add-to-cart=804569,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,89.9BRL,new,published,,
73609_804567,"Maiô ( Coleção Laura) | Vivi Biquinis","Maiô ( Coleção Laura) | Vivi Biquinis",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/maio-colecao-laura-vivi-biquinis/,"Roupas","Brechó Fashion Carioca",89.9BRL,in stock,73609_804567,http://brechofashioncarioca.com.br/cart/?add-to-cart=804567,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,89.9BRL,new,published,,
73608_804565,"Maiô (Coleção Glaucia) S/ Bojo | Vivi Biquinis","Maiô (Coleção Glaucia) S/ Bojo | Vivi Biquinis",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/maio-colecao-glaucia-s-bojo-vivi-biquinis/,"Roupas","Brechó Fashion Carioca",89.9BRL,in stock,73608_804565,http://brechofashioncarioca.com.br/cart/?add-to-cart=804565,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,89.9BRL,new,published,,
73574_804555,"Biquini (Conjuntounto) Marinho Pelicano | UVLine","Biquini (Conjuntounto) Marinho Pelicano | UVLine",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/biquini-conjuntounto-marinho-pelicano-uvline/,"Roupas","Brechó Fashion Carioca",69.9BRL,in stock,73574_804555,http://brechofashioncarioca.com.br/cart/?add-to-cart=804555,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,69.9BRL,new,published,,
73572_804551,"Bota Preta Couro | Christian Louboutin","Bota Preta Couro | Christian Louboutin",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/bota-preta-couro-christian-louboutin/,"Roupas","Brechó Fashion Carioca",1490BRL,in stock,73572_804551,http://brechofashioncarioca.com.br/cart/?add-to-cart=804551,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1490BRL,new,published,,
73571_804549,"Tenis Chumbo/Roxo ( Techlite ) | Columbia","Tenis Chumbo/Roxo ( Techlite ) | Columbia",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/tenis-chumbo-roxo-techlite-columbia/,"Roupas","Brechó Fashion Carioca",150BRL,in stock,73571_804549,http://brechofashioncarioca.com.br/cart/?add-to-cart=804549,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,150BRL,new,published,,
73567_804541,"Short Estampada Colorida Tecido | Shop 126","Short Estampada Colorida Tecido | Shop 126",http://brechofashioncarioca.com.br/wp-content/uploads/2019/11/73567.jpeg,http://brechofashioncarioca.com.br/product/short-estampada-colorida-tecido-shop-126/,"Roupas, Short","Brechó Fashion Carioca",29.9BRL,in stock,73567_804541,http://brechofashioncarioca.com.br/cart/?add-to-cart=804541,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,29.9BRL,new,published,,
73565_804537,"Saída De Praia Estampada Geométrica Colors | Ki Korpo","Saída De Praia Estampada Geométrica Colors | Ki Korpo",http://brechofashioncarioca.com.br/wp-content/uploads/2019/11/73565.jpeg,http://brechofashioncarioca.com.br/product/saida-de-praia-estampada-geometrica-colors-ki-korpo/,"Praia","Brechó Fashion Carioca",29.9BRL,in stock,73565_804537,http://brechofashioncarioca.com.br/cart/?add-to-cart=804537,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,29.9BRL,new,published,,
